epoch,train_loss,test_loss,train_accuracy,test_accuracy
607,0.0,0.027179703080654143,99.998,76.51
608,0.0,0.027364540952444078,99.996,76.46
609,0.0,0.02720622767806053,100.0,76.52
610,0.0,0.027427170407772063,99.996,76.37
611,0.0,0.027343728893995285,99.994,76.36
612,0.0,0.02721135178208351,99.984,76.56
613,0.0,0.027170194047689437,99.994,76.28
614,0.0,0.02736567690372467,99.992,76.36
615,0.0,0.02735932642817497,99.98,76.5
616,0.0,0.026949911761283876,99.998,76.47
617,0.0,0.02709002776145935,99.99,76.44
618,0.0,0.02737708174586296,99.994,76.55
619,0.0,0.027362774401903153,99.992,76.52
620,0.0,0.0271703309237957,99.998,76.39
621,0.0,0.02706651406288147,99.984,76.28
622,0.0,0.027357700657844545,99.994,76.45
623,0.0,0.02719300583600998,99.994,76.64
624,0.0,0.02709766443371773,99.99,76.56
625,0.0,0.02707125124335289,99.994,76.42
626,0.0,0.027006625294685362,99.994,76.53
627,0.0,0.02716469685435295,99.994,76.5
628,0.0,0.02725222307443619,99.992,76.27
629,0.0,0.027141720294952393,99.996,76.4
630,0.0,0.02712630503177643,99.992,76.35
631,0.0,0.02700444923043251,99.992,76.55
632,0.0,0.02777196387052536,99.988,76.45
633,0.0,0.02749127869606018,99.988,76.27
634,0.0,0.026933291071653365,99.994,76.41
635,0.0,0.02738812162876129,99.998,76.65
636,0.0,0.02718662874698639,99.998,76.57
637,0.0,0.027093517231941224,99.996,76.19
638,0.0,0.027521132653951647,99.99,76.33
639,0.0,0.027308559620380403,99.996,76.32
640,0.0,0.027375091087818146,99.988,76.53
641,0.0,0.026975256532430648,99.996,76.33
642,0.0,0.02722478805780411,99.996,76.58
643,0.0,0.02715816298723221,99.996,76.57
644,0.0,0.027278907877206802,99.99,76.46
645,0.0,0.027259792602062224,99.986,76.56
646,0.0,0.027381178164482118,99.994,76.41
647,0.0,0.02690806677341461,99.986,76.62
648,0.0,0.027359557366371155,99.996,76.39
649,0.0,0.026891053277254103,99.978,76.44
650,0.0,0.027399264305830003,99.986,76.47
651,0.0,0.027485086113214492,99.994,76.27
652,0.0,0.02719195684194565,99.994,76.5
653,0.0,0.02721237120628357,99.988,76.59
654,0.0,0.02691511450409889,99.994,76.43
655,0.0,0.027164684575796127,99.996,76.48
656,0.0,0.027342969477176668,99.992,76.28
657,0.0,0.0269422059237957,100.0,76.49
658,0.0,0.02733462808728218,99.986,76.45
659,0.0,0.027572619462013243,99.992,76.38
660,0.0,0.027232536286115647,99.998,76.59
661,0.0,0.026941140878200532,99.99,76.55
662,0.0,0.027222957128286363,99.994,76.45
663,0.0,0.02718980056643486,99.994,76.77
664,0.0,0.027387923300266265,99.988,76.39
665,0.0,0.027273236912488938,99.994,76.28
666,0.0,0.02725259819626808,99.994,76.26
667,0.0,0.026854774701595308,99.994,76.5
668,0.0,0.027045203649997712,99.99,76.41
669,0.0,0.027194806909561157,99.994,76.36
670,0.0,0.027544262838363646,99.994,76.43
671,0.0,0.027093537390232087,99.988,76.32
672,0.0,0.027184955912828445,99.998,76.21
673,0.0,0.027456151562929153,99.992,76.28
674,0.0,0.027525977408885956,99.996,76.38
675,0.0,0.02703901842236519,99.996,76.32
676,0.0,0.02693769257068634,99.994,76.55
677,0.0,0.026900661432743073,99.992,76.57
678,0.0,0.026969926857948304,99.99,76.39
679,0.0,0.027797685772180558,99.992,76.47
680,0.0,0.02686116794347763,99.996,76.56
681,0.0,0.027108230692148207,99.992,76.5
682,0.0,0.027103699672222138,99.99,76.53
683,0.0,0.027419862508773804,99.99,76.52
684,0.0,0.02722226369380951,99.994,76.44
685,0.0,0.027086133807897567,99.994,76.37
686,0.0,0.027042190223932266,99.994,76.29
687,0.0,0.027110640567541124,99.984,76.43
688,0.0,0.02707334578037262,99.994,76.29
689,0.0,0.0271132306933403,99.984,76.36
690,0.0,0.027354397511482238,99.994,76.43
691,0.0,0.027142317134141922,99.994,76.46
692,0.0,0.027085244244337083,99.988,76.56
693,0.0,0.027361291509866714,99.99,76.38
694,0.0,0.027131574535369872,99.994,76.64
695,0.0,0.02741966853737831,99.994,76.45
696,0.0,0.027002751857042314,99.992,76.39
697,0.0,0.027232452142238617,99.998,76.42
698,0.0,0.026953562116622923,99.99,76.7
699,0.0,0.026997549766302108,99.994,76.29
700,0.0,0.027408592277765275,99.994,76.47
701,0.0,0.02689492796063423,99.998,76.45
702,0.0,0.026847117602825165,99.996,76.59
703,0.0,0.027628236871957777,99.988,76.48
704,0.0,0.02783115481734276,99.994,76.19
705,0.0,0.027194374054670335,99.994,76.45
706,0.0,0.02711691365838051,99.99,76.54
707,0.0,0.027378071492910386,99.998,76.55
708,0.0,0.027226619666814805,99.996,76.49
709,0.0,0.02699494372010231,99.994,76.57
710,0.0,0.027491253513097762,99.992,76.44
711,0.0,0.027137160497903823,99.992,76.46
712,0.0,0.02706164509654045,99.988,76.34
713,0.0,0.026897355204820634,99.998,76.33
714,0.0,0.02690644394159317,99.994,76.53
715,0.0,0.027343370175361634,99.992,76.6
716,0.0,0.027434946650266648,99.992,76.59
717,0.0,0.027149113130569457,99.988,76.45
718,0.0,0.027204288572072983,99.994,76.32
719,0.0,0.027256200206279755,99.992,76.64
720,0.0,0.02692367458343506,99.996,76.3
721,0.0,0.027200366371870042,99.992,76.54
722,0.0,0.027140384501218796,99.99,76.69
723,0.0,0.02724005699157715,99.992,76.54
724,0.0,0.026857489091157913,99.998,76.6
725,0.0,0.027207265853881835,99.988,76.6
726,0.0,0.02722276200056076,99.994,76.51
727,0.0,0.026907294005155562,99.996,76.55
728,0.0,0.02763599239587784,99.992,76.25
729,0.0,0.027408261233568192,99.996,76.57
730,0.0,0.02713144179582596,99.986,76.42
731,0.0,0.027208014571666717,100.0,76.51
732,0.0,0.02705505633354187,99.994,76.42
733,0.0,0.027415955698490143,99.986,76.47
734,0.0,0.02691149129867554,99.986,76.33
735,0.0,0.027656928837299345,99.992,76.44
736,0.0,0.02692163653373718,99.992,76.5
737,0.0,0.026669309026002883,99.99,76.59
738,0.0,0.0271919260263443,99.996,76.67
739,0.0,0.026740960371494295,99.992,76.55
740,0.0,0.02767949911952019,99.998,76.25
741,0.0,0.02745891470313072,99.998,76.49
742,0.0,0.027271859353780747,99.99,76.54
743,0.0,0.02772989262342453,99.994,76.65
744,0.0,0.027350667887926103,99.996,76.56
745,0.0,0.027458675175905226,99.994,76.3
746,0.0,0.027388960295915605,99.982,76.38
747,0.0,0.027275466972589493,99.992,76.59
748,0.0,0.027091970694065094,99.994,76.57
749,0.0,0.02714206280708313,99.988,76.52
750,0.0,0.027359373277425766,99.988,76.4
751,0.0,0.02712040417790413,99.994,76.5
752,0.0,0.027463433337211608,99.998,76.47
753,0.0,0.027110512268543243,99.992,76.66
754,0.0,0.027245063877105714,99.99,76.66
755,0.0,0.02688841894865036,99.99,76.49
756,0.0,0.02734745877981186,99.996,76.26
757,0.0,0.026792837888002397,99.992,76.52
758,0.0,0.0273029325902462,99.998,76.46
759,0.0,0.02692768107652664,99.996,76.36
760,0.0,0.0273972669839859,99.998,76.61
761,0.0,0.027066513925790788,99.994,76.52
762,0.0,0.027106726813316346,99.998,76.49
763,0.0,0.027069274628162384,99.994,76.33
764,0.0,0.02730127955675125,99.998,76.54
765,0.0,0.027728272086381914,100.0,76.36
766,0.0,0.02706023074388504,99.996,76.42
767,0.0,0.026829571783542634,99.992,76.5
768,0.0,0.027085731583833695,99.996,76.57
769,0.0,0.02778143168091774,99.994,76.44
770,0.0,0.027253184217214583,99.994,76.4
771,0.0,0.02728229904770851,99.992,76.32
772,0.0,0.02716953964829445,99.994,76.67
773,0.0,0.02729761272072792,99.996,76.51
774,0.0,0.02746548236012459,99.986,76.48
775,0.0,0.027551543897390365,99.996,76.41
776,0.0,0.02715663398504257,99.998,76.62
777,0.0,0.027550214862823486,99.998,76.54
778,0.0,0.026938278603553772,99.988,76.4
779,0.0,0.02702347268462181,99.988,76.75
780,0.0,0.027342580050230027,99.994,76.64
781,0.0,0.027145587241649626,99.996,76.55
782,0.0,0.027096406161785127,99.996,76.32
783,0.0,0.02716742272377014,99.996,76.6
784,0.0,0.02715619620680809,99.996,76.3
785,0.0,0.026757859367132188,99.99,76.6
786,0.0,0.02723464245200157,99.994,76.62
787,0.0,0.027107617568969726,99.998,76.54
788,0.0,0.02746518653035164,99.992,76.49
789,0.0,0.027218421232700348,99.99,76.44
790,0.0,0.02724615536928177,99.996,76.63
791,0.0,0.0272398790538311,99.99,76.46
792,0.0,0.027578109914064407,99.996,76.62
793,0.0,0.02712905308008194,99.982,76.61
794,0.0,0.02715567118525505,99.988,76.55
795,0.0,0.026929852616786955,100.0,76.37
796,0.0,0.027376449912786482,99.992,76.45
797,0.0,0.027631907480955124,99.994,76.51
798,0.0,0.02694843654036522,99.994,76.41
799,0.0,0.026894730055332185,99.998,76.5
800,0.0,0.027521475660800935,99.994,76.71
801,0.0,0.026881698977947236,99.994,76.56
802,0.0,0.02721026379466057,99.992,76.45
803,0.0,0.027334813249111176,99.992,76.61
804,0.0,0.0274006863117218,99.988,76.49
805,0.0,0.027347769498825072,99.992,76.47
806,0.0,0.027341755384206773,99.994,76.2
807,0.0,0.0273330495595932,99.988,76.26
808,0.0,0.027151301163434984,99.988,76.69
809,0.0,0.027066583639383315,99.994,76.51
810,0.0,0.02706512641310692,99.992,76.4
811,0.0,0.02698267147541046,99.994,76.42
812,0.0,0.027334724950790406,99.994,76.44
813,0.0,0.026757309526205062,99.988,76.57
814,0.0,0.02713031232357025,99.992,76.6
815,0.0,0.026972345781326294,99.992,76.45
816,0.0,0.027512175858020783,99.992,76.35
817,0.0,0.027518084955215454,99.99,76.29
818,0.0,0.027619255954027176,99.992,76.4
819,0.0,0.026681481087207793,99.996,76.4
820,0.0,0.02725505958199501,99.986,76.46
821,0.0,0.026956952720880507,99.99,76.47
822,0.0,0.026935135638713838,99.992,76.41
823,0.0,0.02707305064201355,99.994,76.62
824,0.0,0.02746786366701126,99.988,76.58
825,0.0,0.027603838860988616,99.992,76.59
826,0.0,0.027010041403770446,99.998,76.46
827,0.0,0.02708187131881714,99.996,76.47
828,0.0,0.02728124745488167,99.994,76.55
829,0.0,0.02717554113268852,99.996,76.41
830,0.0,0.027102651941776277,99.992,76.6
831,0.0,0.027770238173007965,99.992,76.21
832,0.0,0.02687723917365074,99.992,76.32
833,0.0,0.027206697010993958,99.994,76.36
834,0.0,0.027281474286317824,99.988,76.46
835,0.0,0.027434109646081926,99.992,76.34
836,0.0,0.027293943196535112,99.998,76.5
837,0.0,0.02749425522685051,99.992,76.58
838,0.0,0.027291935628652574,99.996,76.55
839,0.0,0.02748588764667511,99.998,76.51
840,0.0,0.027483371722698213,100.0,76.22
841,0.0,0.027472542744874956,99.984,76.34
842,0.0,0.02748587387800217,99.992,76.51
843,0.0,0.027284914684295655,99.996,76.25
844,0.0,0.027270055466890337,99.994,76.59
845,0.0,0.026940886676311494,99.984,76.5
846,0.0,0.02708160189986229,99.994,76.45
847,0.0,0.027231774282455445,99.996,76.59
848,0.0,0.0269964656829834,99.994,76.46
849,0.0,0.02752331594824791,99.998,76.44
850,0.0,0.027168983179330825,99.988,76.61
851,0.0,0.0272181237578392,99.992,76.32
852,0.0,0.02728638083934784,99.99,76.41
853,0.0,0.02709766259789467,99.992,76.67
854,0.0,0.027065840381383897,99.984,76.39
855,0.0,0.027260177624225616,99.996,76.73
856,0.0,0.02706410630941391,99.998,76.5
857,0.0,0.027188877362012864,99.988,76.51
858,0.0,0.026961731719970704,99.988,76.51
859,0.0,0.027141861683130264,99.992,76.51
860,0.0,0.027008697748184204,99.994,76.61
861,0.0,0.027022298634052276,99.996,76.57
862,0.0,0.02737309620976448,99.986,76.59
863,0.0,0.027329802834987642,99.986,76.57
864,0.0,0.027020865499973297,99.992,76.47
865,0.0,0.027289691001176834,99.992,76.45
866,0.0,0.027375072765350342,99.996,76.28
867,0.0,0.02736190721988678,99.994,76.24
868,0.0,0.02715091078877449,99.992,76.43
869,0.0,0.027058599907159805,99.992,76.53
870,0.0,0.027223575335741042,99.996,76.64
871,0.0,0.027012006944417955,99.996,76.6
872,0.0,0.02760074082016945,99.99,76.32
873,0.0,0.02753105964064598,99.996,76.39
874,0.0,0.0273124327480793,99.996,76.57
875,0.0,0.027272134846448897,99.998,76.6
876,0.0,0.026941503167152405,99.994,76.36
877,0.0,0.02712106993794441,99.996,76.48
878,0.0,0.0271643074631691,99.996,76.48
879,0.0,0.027473089414834975,99.994,76.58
880,0.0,0.026817603796720504,99.992,76.54
881,0.0,0.027357677149772643,99.998,76.51
882,0.0,0.027313070011138915,99.99,76.48
883,0.0,0.027363269299268723,99.998,76.55
884,0.0,0.026929885643720626,99.992,76.62
885,0.0,0.027226117044687272,99.994,76.64
886,0.0,0.02706218826174736,99.994,76.37
887,0.0,0.027523463714122773,100.0,76.32
888,0.0,0.027156664657592772,99.996,76.45
889,0.0,0.027068578714132308,99.994,76.45
890,0.0,0.026993192034959795,99.992,76.41
891,0.0,0.027031540435552597,99.992,76.55
892,0.0,0.027173074525594712,99.998,76.53
893,0.0,0.027117902117967607,99.998,76.44
894,0.0,0.02707143194079399,99.996,76.49
895,0.0,0.027368451017141342,99.996,76.43
896,0.0,0.027055776816606522,99.998,76.63
897,0.0,0.02710871641635895,99.992,76.48
898,0.0,0.027201728200912476,99.996,76.51
899,0.0,0.027006479585170745,99.996,76.37
900,0.0,0.027541733986139297,99.996,76.44
901,0.0,0.027080217224359514,99.996,76.51
902,0.0,0.02743511162996292,99.986,76.41
903,0.0,0.027315062999725342,99.992,75.99
904,0.0,0.027089996141195297,99.996,76.43
905,0.0,0.026934889698028566,99.994,76.64
906,0.0,0.027261191606521608,99.992,76.51
907,0.0,0.02712717713713646,99.998,76.43
908,0.0,0.02721566953063011,99.996,76.22
909,0.0,0.02691739040017128,99.994,76.7
910,0.0,0.027315336441993715,99.998,76.58
911,0.0,0.026765676945447923,99.988,76.54
912,0.0,0.02691097956895828,99.992,76.44
913,0.0,0.02718609430193901,100.0,76.54
914,0.0,0.026832216709852218,99.988,76.65
915,0.0,0.027431916612386704,99.99,76.52
916,0.0,0.02714248242378235,99.992,76.2
917,0.0,0.026750852751731873,99.992,76.42
918,0.0,0.027274046248197556,99.994,76.6
919,0.0,0.027492538970708847,99.998,76.45
920,0.0,0.02696120911836624,99.99,76.49
921,0.0,0.0270376816034317,99.992,76.4
922,0.0,0.027676195389032363,100.0,76.07
923,0.0,0.02721134605407715,100.0,76.47
924,0.0,0.02676948606967926,99.99,76.58
925,0.0,0.027124074667692184,99.998,76.41
926,0.0,0.02721727047562599,99.992,76.38
927,0.0,0.027429032534360884,99.998,76.42
928,0.0,0.027046471494436265,99.99,76.58
929,0.0,0.027068288457393647,99.998,76.55
930,0.0,0.027365763813257216,99.99,76.45
931,0.0,0.027335324954986574,99.994,76.38
932,0.0,0.027185990166664124,99.996,76.45
933,0.0,0.027218358033895492,99.992,76.33
934,0.0,0.027378549885749816,99.984,76.29
935,0.0,0.027095139747858047,99.996,76.51
936,0.0,0.026950590682029724,99.998,76.51
937,0.0,0.02706266055703163,99.996,76.49
938,0.0,0.027260899293422697,99.992,76.61
939,0.0,0.027407332015037537,99.994,76.44
940,0.0,0.026909748947620393,99.994,76.68
941,0.0,0.02728035795688629,99.996,76.54
942,0.0,0.027380995136499404,99.996,76.51
943,0.0,0.026995599150657655,99.998,76.41
944,0.0,0.026933610832691194,99.996,76.37
945,0.0,0.027203484314680098,99.988,76.43
946,0.0,0.026798705959320067,99.996,76.39
947,0.0,0.027309666222333908,99.99,76.17
948,0.0,0.02716956824064255,99.99,76.23
949,0.0,0.02765365986227989,99.994,76.22
950,0.0,0.02729715170264244,99.998,76.43
951,0.0,0.02731702372431755,99.992,76.13
952,0.0,0.027128507882356642,99.988,76.38
953,0.0,0.027042010515928267,99.996,76.51
954,0.0,0.026911436182260513,99.992,76.63
955,0.0,0.027194949346780777,99.994,76.39
956,0.0,0.027096164470911024,99.998,76.5
957,0.0,0.027413423353433608,99.99,76.58
958,0.0,0.027034200245141984,99.994,76.53
959,0.0,0.027403302615880965,99.99,76.57
960,0.0,0.02714964131116867,99.994,76.18
961,0.0,0.027490374481678008,99.998,76.4
962,0.0,0.027329684978723526,99.992,76.36
963,0.0,0.027200345295667647,99.99,76.4
964,0.0,0.02721175674200058,99.998,76.35
965,0.0,0.027367625403404237,99.992,76.58
966,0.0,0.027119173645973205,99.996,76.47
967,0.0,0.027073923373222352,99.99,76.59
968,0.0,0.02699121249318123,99.996,76.64
969,0.0,0.027049702560901643,99.996,76.44
970,0.0,0.027300664353370665,99.992,76.46
971,0.0,0.027034904432296752,99.994,76.44
972,0.0,0.027183608376979827,99.988,76.36
973,0.0,0.027722629445791243,99.996,76.59
974,0.0,0.027568902081251144,99.994,76.37
975,0.0,0.02736702597141266,99.998,76.43
976,0.0,0.02728840005993843,99.998,76.43
977,0.0,0.026878952246904373,99.994,76.29
978,0.0,0.027057308369874956,99.996,76.56
979,0.0,0.02726869013905525,99.994,76.58
980,0.0,0.027035166144371032,99.998,76.48
981,0.0,0.02679539622068405,99.996,76.43
982,0.0,0.02687656536102295,99.992,76.77
983,0.0,0.02691970073580742,99.996,76.43
984,0.0,0.02746074340939522,100.0,76.46
985,0.0,0.027060782885551454,99.998,76.41
986,0.0,0.027278624951839445,99.986,76.44
987,0.0,0.027173994654417038,99.988,76.49
988,0.0,0.026877443140745163,99.998,76.47
989,0.0,0.027011218267679216,99.998,76.47
990,0.0,0.027301796436309814,99.994,76.52
991,0.0,0.027483940720558167,99.996,76.47
992,0.0,0.02745486545562744,100.0,76.52
993,0.0,0.027184673565626146,99.986,76.45
994,0.0,0.027283290737867356,99.988,76.34
995,0.0,0.02723465990424156,99.996,76.59
996,0.0,0.02724496182203293,99.994,76.42
997,0.0,0.027001019424200058,99.994,76.28
998,0.0,0.027321261942386627,99.996,76.61
999,0.0,0.02707995756268501,99.99,76.46
1000,0.0,0.02746656112074852,99.99,76.35
